MentionID,TranscriptID,NewsProgram,ChannelType,TimePeriod,CaseID,IssueArea,CaseStage,WordCountRAND,MultiMention,MultiMentionType,MentionContext,AnchorOnly,Correspondent,Debate,NewsInterview
2012079PDMSNBC062813,MSNBC062813,Hardball,CableNews,2000_2018,2012079,SexDiscrimination,PostDecision,419,1,Separate/Identical,3,1,0,0,0
1991110PDABC060493,ABC060493,WorldNewsTonight,NetworkNews,1990_1999,1991110,FirstAmendment,PostDecision,420,0,NA,1,0,1,0,0
2014070PDFox012618,Fox012618,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,425,0,NA,3,0,1,0,0
2002083PDMSNBC080510,MSNBC080510,Hardball,CableNews,2000_2018,2002083,SexDiscrimination,PostDecision,428,0,NA,2,0,0,1,0
1999085PDABC071900,ABC071900,WorldNewsTonight,NetworkNews,1990_1999,1999085,SexDiscrimination,PostDecision,429,0,NA,3,0,1,0,0
1999063PDMSNBC030405,MSNBC030405,Hardball,CableNews,2000_2018,1999063,FirstAmendment,PostDecision,430,0,NA,3,0,1,0,0
2002083PDMSNBC063003,MSNBC063003,Hardball,CableNews,2000_2018,2002083,SexDiscrimination,PostDecision,432,0,NA,3,0,0,1,0
2000010PDFox121409,Fox121409,SpecialReport,CableNews,2000_2018,2000010,EconomicActivity,PostDecision,436,1,Identical,1,0,1,0,0
2013033AFox100813,Fox100813,SpecialReport,CableNews,2000_2018,2013033,FirstAmendment,Argument,454,1,Primary,1,0,1,0,0
2013033DFox040214,Fox040214,SpecialReport,CableNews,2000_2018,2013033,FirstAmendment,Decision,584,1,Primary,1,0,1,0,0
2005069PDFox121409,Fox121409,SpecialReport,CableNews,2000_2018,2005069,EconomicActivity,PostDecision,436,1,Identical,1,0,1,0,0
2017020PDFox092118,Fox092118,SpecialReport,CableNews,2000_2018,2017020,SexDiscrimination,PostDecision,445,0,NA,1,0,1,0,0
2003006PDFox102308,Fox102308,SpecialReport,CableNews,2000_2018,2003006,FirstAmendment,PostDecision,448,0,NA,3,0,1,0,0
2009012PDFox042910,Fox042910,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,450,0,NA,1,0,1,0,0
2013039PAFox122313,Fox122313,SpecialReport,CableNews,2000_2018,2013039,EconomicActivity,PostArgument,30,1,Identical,2,1,0,0,0
2013039PCFox102313,Fox102313,SpecialReport,CableNews,2000_2018,2013039,EconomicActivity,PostCert,421,0,NA,1,0,1,0,0
2013042AFox110613,Fox110613,SpecialReport,CableNews,2000_2018,2013042,FirstAmendment,Argument,463,0,NA,1,0,1,0,0
2013042DFox050514,Fox050514,SpecialReport,CableNews,2000_2018,2013042,FirstAmendment,Decision,354,0,NA,1,0,1,0,0
2013042PCFox081913,Fox081913,SpecialReport,CableNews,2000_2018,2013042,FirstAmendment,PostCert,389,0,NA,1,0,1,0,0
2013063AFox022414,Fox022414,SpecialReport,CableNews,2000_2018,2013063,EconomicActivity,Argument,553,0,NA,1,0,1,0,0
2013063CFox101513,Fox101513,SpecialReport,CableNews,2000_2018,2013063,EconomicActivity,Cert,98,0,NA,1,0,1,0,0
2013063DFox062314,Fox062314,SpecialReport,CableNews,2000_2018,2013063,EconomicActivity,Decision,340,0,NA,1,0,1,0,0
2013063PCFox122313,Fox122313,SpecialReport,CableNews,2000_2018,2013063,EconomicActivity,PostCert,30,1,Identical,2,1,0,0,0
2002083PDMSNBC073103,MSNBC073103,Hardball,CableNews,2000_2018,2002083,SexDiscrimination,PostDecision,460,0,NA,3,0,0,1,0
2009012PDFox111513,Fox111513,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,463,0,NA,3,0,1,0,0
2013067DFox062514,Fox062514,SpecialReport,CableNews,2000_2018,2013067,EconomicActivity,Decision,47,0,NA,1,1,0,0,0
2013068AABC011514,ABC011514,WorldNewsTonight,NetworkNews,2000_2018,2013068,Abortion,Argument,454,0,NA,1,0,1,0,0
2013068AFox011514,Fox011514,SpecialReport,CableNews,2000_2018,2013068,Abortion,Argument,358,0,NA,1,0,1,0,0
2013068ABC062614,ABC062614,WorldNewsTonight,NetworkNews,2000_2018,2013068,Abortion,Decision,324,0,NA,1,0,1,0,0
2013068PCMSNBC091913,MSNBC091913,Hardball,CableNews,2000_2018,2013068,Abortion,PostCert,72,0,NA,3,0,0,1,0
2013070AABC032514,ABC032514,WorldNewsTonight,NetworkNews,2000_2018,2013070,FirstAmendment,Argument,395,0,NA,1,0,1,0,0
2013070AFox032514,Fox032514,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,Argument,"1,516",0,NA,1,0,1,1,0
2013070AMSNBC032514,MSNBC032514,Hardball,CableNews,2000_2018,2013070,FirstAmendment,Argument,"2,914",0,NA,1,0,1,0,1
2013070CABC112613,ABC112613,WorldNewsTonight,NetworkNews,2000_2018,2013070,FirstAmendment,Cert,361,0,NA,1,0,1,0,0
2013070CFox112613,Fox112613,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,Cert,"1,238",0,NA,1,0,0,1,0
2013070CMSNBC112613,MSNBC112613,Hardball,CableNews,2000_2018,2013070,FirstAmendment,Cert,"1,668",0,NA,1,0,0,1,0
2013070DABC063014,ABC063014,WorldNewsTonight,NetworkNews,2000_2018,2013070,FirstAmendment,Decision,379,0,NA,1,0,1,0,0
2013070DFox063014,Fox063014,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,Decision,"3,596",1,Primary,1,0,1,1,1
2013070PAFox041814,Fox041814,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostArgument,298,0,NA,3,0,1,0,0
2013070PCFox010214,Fox010214,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostCert,141,0,NA,1,0,1,0,0
2013070PCFox012414,Fox012414,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostCert,55,0,NA,2,0,1,0,0
2013070PCFox012714,Fox012714,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostCert,387,0,NA,3,0,1,0,0
2013070PCFox012814,Fox012814,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostCert,71,0,NA,1,1,0,0,0
2013070PCFox021014,Fox021014,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostCert,408,1,Separate,1,0,1,0,0
2013070PCFox022514,Fox022514,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostCert,56,0,NA,3,1,0,0,0
2013070PCFox032414,Fox032414,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostCert,132,0,NA,2,0,1,0,0
2013070PCFox120913,Fox120913,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostCert,40,0,NA,1,0,1,0,0
2013070PCFox121013,Fox121013,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostCert,384,0,NA,3,0,1,0,0
2002083PDABC073103,ABC073103,WorldNewsTonight,NetworkNews,2000_2018,2002083,SexDiscrimination,PostDecision,470,0,NA,3,0,1,0,0
2013070PCMSNBC112713,MSNBC112713,Hardball,CableNews,2000_2018,2013070,FirstAmendment,PostCert,"1,534",0,NA,1,0,0,1,0
2009012PDMSNBC012810,MSNBC012810,Hardball,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,472,0,NA,1,1,0,0,1
1999077PDABC100109,ABC100109,WorldNewsTonight,NetworkNews,2000_2018,1999077,FirstAmendment,PostDecision,484,0,NA,3,0,1,0,0
2003006PDFox021604,Fox021604,SpecialReport,CableNews,2000_2018,2003006,FirstAmendment,PostDecision,485,0,NA,3,0,1,0,0
2005039PDFox051110,Fox051110,SpecialReport,CableNews,2000_2018,2005039,FirstAmendment,PostDecision,487,1,Separate,2,0,1,0,0
2003006PDFox121103,Fox121103,SpecialReport,CableNews,2000_2018,2003006,FirstAmendment,PostDecision,491,0,NA,1,0,1,0,0
2009012PDFox051110,Fox051110,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,493,1,Separate,2,0,1,0,0
2014070PDABC093015,ABC093015,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,PostDecision,495,0,NA,1,0,1,0,0
2014070PDABC090315,ABC090315,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,PostDecision,498,0,NA,1,0,1,0,0
2006031PDMSNBC071907,MSNBC071907,Hardball,CableNews,2000_2018,2006031,Abortion,PostDecision,501,0,NA,3,0,0,1,0
1999086PDFox061401,Fox061401,SpecialReport,CableNews,2000_2018,1999085,SexDiscrimination,PostDecision,511,0,NA,3,0,1,0,0
2006031PDABC051607,ABC051607,WorldNewsTonight,NetworkNews,2000_2018,2006031,Abortion,PostDecision,522,0,NA,1,0,1,0,0
1999085PDFox062201,Fox062201,SpecialReport,CableNews,2000_2018,1999085,SexDiscrimination,PostDecision,522,0,NA,3,0,0,0,1
2014003DFox012015,Fox012015,SpecialReport,CableNews,2000_2018,2014003,FirstAmendment,Decision,42,0,NA,1,1,0,0,0
2014003PAFox010515,Fox010515,SpecialReport,CableNews,2000_2018,2014003,FirstAmendment,PostArgument,117,0,NA,1,0,1,0,0
2014021DFox051815,Fox051815,SpecialReport,CableNews,2000_2018,2014021,EconomicActivity,Decision,333,0,NA,1,0,1,0,0
2014027CFox070114,Fox070114,SpecialReport,CableNews,2000_2018,2014027,SexDiscrimination,Cert,22,1,Separate,1,1,0,0,0
2014035CFox070114,Fox070114,SpecialReport,CableNews,2000_2018,2014035,EconomicActivity,Cert,49,1,Separate,1,1,0,0,0
2014058AFox032315,Fox032315,SpecialReport,CableNews,2000_2018,2014058,FirstAmendment,Argument,37,0,NA,1,1,0,0,0
2012077PDFox021414,Fox021414,SpecialReport,CableNews,2000_2018,2012077,SexDiscrimination,PostDecision,523,0,NA,3,0,0,1,0
2014061AFox032515,Fox032515,SpecialReport,CableNews,2000_2018,2014061,EconomicActivity,Argument,429,0,NA,1,0,1,0,0
2014061DABC062915,ABC062915,WorldNewsTonight,NetworkNews,2000_2018,2014061,EconomicActivity,Decision,55,1,Separate/Identical,1,1,0,0,0
2014061DFox062915,Fox062915,SpecialReport,CableNews,2000_2018,2014061,EconomicActivity,Decision,509,0,NA,1,0,1,0,0
2014061PCFox112614,Fox112614,SpecialReport,CableNews,2000_2018,2014061,EconomicActivity,PostCert,284,0,NA,3,0,0,1,0
2014061PCFox112814,Fox112814,SpecialReport,CableNews,2000_2018,2014061,EconomicActivity,PostCert,36,0,NA,3,1,0,0,0
2014070PDFox090315,Fox090315,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,524,0,NA,1,0,1,0,0
2016068PDFox070517,Fox070517,SpecialReport,CableNews,2000_2018,2016068,FirstAmendment,PostDecision,532,0,NA,1,0,1,0,0
2014070AABC042815,ABC042815,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,Argument,380,0,NA,1,0,1,0,0
2014070AFox042815,Fox042815,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,Argument,"1,507",1,Primary,1,0,1,1,0
2014070CABC011615,ABC011615,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,Cert,276,0,NA,1,0,1,0,0
2014070CFox011615,Fox011615,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,Cert,64,0,NA,1,1,0,0,0
2014070CMSNBC011615,MSNBC011615,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,Cert,"1,590",0,NA,1,0,0,1,0
2014070DABC062615,ABC062615,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,Decision,865,0,NA,1,0,1,0,0
2014070DFox062615,Fox062615,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,Decision,"1,713",0,NA,1,0,0,1,0
2014070PAABC061715,ABC061715,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,PostArgument,112,0,NA,1,0,0,0,1
2014070PAFox050515,Fox050515,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostArgument,120,0,NA,3,0,0,1,0
2014070PAFox050615,Fox050615,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostArgument,213,0,NA,1,0,1,0,0
2014070PAMSNBC050715,MSNBC050715,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostArgument,913,0,NA,1,0,0,1,0
2014070PAMSNBC051815,MSNBC051815,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostArgument,94,0,NA,1,1,0,0,0
2014070PAMSNBC052215,MSNBC052215,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostArgument,"1,158",0,NA,3,0,0,1,0
2014070PAMSNBC052615,MSNBC052615,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostArgument,268,0,NA,3,0,0,1,0
2014070PAMSNBC060315,MSNBC060315,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostArgument,179,0,NA,3,0,0,0,1
2014070PAMSNBC062515,MSNBC062515,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostArgument,629,0,NA,1,0,0,1,0
2014070PCABC020915,ABC020915,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,PostCert,436,0,NA,2,0,1,0,0
2014070PCFox021215,Fox021215,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,275,0,NA,3,0,1,0,0
2014070PCFox030515,Fox030515,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,55,0,NA,1,1,0,0,0
2014070PCFox040115,Fox040115,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,"1,120",0,NA,3,0,0,1,0
2014070PCFox042015,Fox042015,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,342,0,NA,1,0,1,0,0
2014070PCMSNBC012815,MSNBC012815,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,"1,751",0,NA,1,0,0,0,1
2014070PCMSNBC020915,MSNBC020915,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,921,0,NA,2,0,1,1,0
2014070PCMSNBC030415,MSNBC030415,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,384,0,NA,2,0,0,1,0
2014070PCMSNBC032615,MSNBC032615,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,460,0,NA,3,0,0,0,1
2014070PCMSNBC040315,MSNBC040315,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,650,1,Primary,3,0,0,1,0
2014070PCMSNBC041015,MSNBC041015,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,484,1,Primary,1,0,0,0,1
2014070PCMSNBC041515,MSNBC041515,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,444,0,NA,3,0,0,1,0
2014070PCMSNBC041615,MSNBC041615,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostCert,"1,570",1,Separate,1,0,0,0,1
2014070PDABC090115,ABC090115,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,PostDecision,534,0,NA,1,0,1,0,0
1994045PDMSNBC052512,MSNBC052512,Hardball,CableNews,2000_2018,1994045,FirstAmendment,PostDecision,542,0,NA,3,1,0,0,0
2002074PDFox081104,Fox081104,SpecialReport,CableNews,2000_2018,2002074,FirstAmendment,PostDecision,547,0,NA,3,0,1,0,0
2009012PDMSNBC070715,MSNBC070715,Hardball,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,555,1,Separate,3,0,0,1,1
1999087PDFox022002,Fox022002,SpecialReport,CableNews,2000_2018,1999087,FirstAmendment,PostDecision,560,1,Separate,2,0,0,0,1
2014070PDMSNBC070615,MSNBC070615,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,562,0,NA,3,0,0,0,1
2000010PDFox042210,Fox042210,SpecialReport,CableNews,2000_2018,2000010,EconomicActivity,PostDecision,569,0,NA,3,0,1,1,0
1999088PDFox022106,Fox022106,SpecialReport,CableNews,2000_2018,1999088,Abortion,PostDecision,574,1,Secondary,2,0,1,1,0
2009012PDMSNBC010312,MSNBC010312,Hardball,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,578,0,NA,3,0,0,1,0
2009012PDFox012012,Fox012012,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,580,0,NA,3,0,1,0,0
1999085PDABC102300,ABC102300,WorldNewsTonight,NetworkNews,2000_2018,1999085,SexDiscrimination,PostDecision,612,0,NA,3,0,1,0,0
2009012PDMSNBC041615,MSNBC041615,Hardball,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,756,1,Separate,3,0,0,1,0
2002083PDMSNBC073003,MSNBC073003,Hardball,CableNews,2000_2018,2002083,SexDiscrimination,PostDecision,820,0,NA,3,0,0,1,0
2011011PDMSNBC052112,MSNBC052112,Hardball,CableNews,2000_2018,2011011,FirstAmendment,PostDecision,820,0,NA,3,0,1,1,0
1998059PDABC011000,ABC011000,WorldNewsTonight,NetworkNews,1990_1999,1998059,SexDiscrimination,PostDecision,849,0,NA,3,0,1,0,0
2013033PDMSNBC040414,MSNBC040414,Hardball,CableNews,2000_2018,2013033,FirstAmendment,PostDecision,873,0,NA,1,0,0,1,0
1999085PDFox012913,Fox012913,SpecialReport,CableNews,2000_2018,1999085,SexDiscrimination,PostDecision,898,0,NA,3,0,1,1,0
2009012PDFox061412,Fox061412,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,948,0,NA,3,0,1,0,1
1999085PDMSNBC013013,MSNBC013013,Hardball,CableNews,2000_2018,1999085,SexDiscrimination,PostDecision,951,1,Separate,3,0,1,0,1
2011076PDFox070412,Fox070412,SpecialReport,CableNews,2000_2018,2011076,FirstAmendment,PostDecision,"1,033",0,NA,1,0,1,1,0
2009012PDFox051111,Fox051111,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,"1,070",0,NA,1,0,1,1,0
2009012PDFox012810,Fox012810,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,"1,071",0,NA,1,0,0,1,0
2009012PDFox020712,Fox020712,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,"1,106",0,NA,1,0,1,1,0
2014070PDMSNBC070215,MSNBC070215,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,"1,122",0,NA,1,0,0,1,0
2000082PDFox062601,Fox062601,SpecialReport,CableNews,2000_2018,2000082,FirstAmendment,PostDecision,"1,126",0,NA,1,0,0,1,0
2003006PDFox031004,Fox031004,SpecialReport,CableNews,2000_2018,2003006,FirstAmendment,PostDecision,"1,126",0,NA,3,0,0,0,1
2012077PDMSNBC070113,MSNBC070113,Hardball,CableNews,2000_2018,2012077,SexDiscrimination,PostDecision,"1,151",1,Primary,1,0,0,0,1
2014070PDMSNBC090215,MSNBC090215,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,"1,155",0,NA,1,0,0,0,1
2006031PDMSNBC042007,MSNBC042007,Hardball,CableNews,2000_2018,2006031,Abortion,PostDecision,"1,180",0,NA,3,0,0,1,0
2009012PDFox112713,Fox112713,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,"1,216",0,NA,3,0,1,1,0
2012077PDMSNBC062314,MSNBC062314,Hardball,CableNews,2000_2018,2012077,SexDiscrimination,PostDecision,"1,256",0,NA,3,0,0,0,1
2006027PDFox040307,Fox040307,SpecialReport,CableNews,2000_2018,2006027,EconomicActivity,PostDecision,"1,287",0,NA,1,0,0,1,0
2013070PDMSNBC070914,MSNBC070914,Hardball,CableNews,2000_2018,2013070,FirstAmendment,PostDecision,"1,298",0,NA,1,0,0,1,0
1999088PDMSNBC010203,MSNBC010203,Hardball,CableNews,2000_2018,1999088,Abortion,PostDecision,"1,437",0,NA,3,0,0,1,0
2009012PDMSNBC042712,MSNBC042712,Hardball,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,"1,458",0,NA,3,0,0,1,0
2012079PDMSNBC062713,MSNBC062713,Hardball,CableNews,2000_2018,2012079,SexDiscrimination,PostDecision,"1,469",0,NA,1,0,0,1,0
2015033DFox042016,Fox042016,SpecialReport,CableNews,2000_2018,2015033,EconomicActivity,Decision,396,0,NA,1,0,1,0,0
1991117PDMSNBC103105,MSNBC103105,Hardball,CableNews,2000_2018,1991117,Abortion,PostDecision,"1,481",0,NA,2,0,0,1,1
2015048AABC030216,ABC030216,WorldNewsTonight,NetworkNews,2000_2018,2015048,Abortion,Argument,428,0,NA,1,0,1,0,0
2015048AFox030216,Fox030216,SpecialReport,CableNews,2000_2018,2015048,Abortion,Argument,413,0,NA,1,0,1,0,0
2015048AMSNBC030216,MSNBC030216,Hardball,CableNews,2000_2018,2015048,Abortion,Argument,154,0,NA,3,0,0,1,0
2015048CFox111615,Fox111615,SpecialReport,CableNews,2000_2018,2015048,Abortion,Cert,49,0,NA,1,1,0,0,0
2015048DABC062716,ABC062716,WorldNewsTonight,NetworkNews,2000_2018,2015048,Abortion,Decision,531,0,NA,1,0,1,0,0
2015048DFox062716,Fox062716,SpecialReport,CableNews,2000_2018,2015048,Abortion,Decision,"1,225",0,NA,1,0,1,1,0
2015048DMSNBC062716,MSNBC062716,Hardball,CableNews,2000_2018,2015048,Abortion,Decision,"1,450",1,Primary,1,0,1,0,1
2015048PAFox030716,Fox030716,SpecialReport,CableNews,2000_2018,2015048,Abortion,PostArgument,340,1,Separate,3,0,0,0,1
2015048PCFox011416,Fox011416,SpecialReport,CableNews,2000_2018,2015048,Abortion,PostCert,184,0,NA,3,0,1,0,0
2015048PCFox012216,Fox012216,SpecialReport,CableNews,2000_2018,2015048,Abortion,PostCert,159,0,NA,3,0,1,0,0
2014070PDMSNBC090115,MSNBC090115,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,"1,665",0,NA,1,0,0,1,0
2002076PDMSNBC062403,MSNBC062403,Hardball,CableNews,2000_2018,2002076,FirstAmendment,PostDecision,"1,773",0,NA,1,0,0,1,0
2013033PDMSNBC043014,MSNBC043014,Hardball,CableNews,2000_2018,2013033,FirstAmendment,PostDecision,"1,924",0,NA,1,0,0,1,1
2015056AFox033016,Fox033016,SpecialReport,CableNews,2000_2018,2015056,EconomicActivity,Argument,450,0,NA,1,0,1,0,0
2015062CFox120415,Fox120415,SpecialReport,CableNews,2000_2018,2015062,EconomicActivity,Cert,42,0,NA,1,1,0,0,0
2015063AFox032316,Fox032316,SpecialReport,CableNews,2000_2018,2015063,FirstAmendment,Argument,539,0,NA,1,0,1,0,0
2015063CFox110615,Fox110615,SpecialReport,CableNews,2000_2018,2015063,FirstAmendment,Cert,74,0,NA,1,1,0,0,0
2015063DFox051616,Fox051616,SpecialReport,CableNews,2000_2018,2015063,FirstAmendment,Decision,401,0,NA,1,0,1,0,0
2015063DMSNBC051616,MSNBC051616,Hardball,CableNews,2000_2018,2015063,FirstAmendment,Decision,266,0,NA,1,0,1,0,0
2015063PAFox041316,Fox041316,SpecialReport,CableNews,2000_2018,2015063,FirstAmendment,PostArgument,365,0,NA,1,0,1,0,0
2014070PDMSNBC090315,MSNBC090315,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,"1,936",0,NA,1,0,0,0,1
2016001AFox101116,Fox101116,SpecialReport,CableNews,2000_2018,2016001,EconomicActivity,Argument,122,0,NA,3,0,1,0,0
2014070PDMSNBC062915,MSNBC062915,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,"1,984",1,Primary,1,0,0,1,0
2016068AFox041917,Fox041917,SpecialReport,CableNews,2000_2018,2016068,FirstAmendment,Argument,67,0,NA,1,1,0,0,0
2016068DFox062617,Fox062617,SpecialReport,CableNews,2000_2018,2016068,FirstAmendment,Decision,576,1,Separate,1,0,1,1,0
2016068PCFox041717,Fox041717,SpecialReport,CableNews,2000_2018,2016068,FirstAmendment,PostCert,127,0,NA,2,0,0,1,0
2013070PDFox070114,Fox070114,SpecialReport,CableNews,2000_2018,2013070,FirstAmendment,PostDecision,"2,262",1,Primary,1,0,1,1,0
2017020AABC120517,ABC120517,WorldNewsTonight,NetworkNews,2000_2018,2017020,SexDiscrimination,Argument,72,0,NA,1,1,0,0,0
2017020AFox120517,Fox120517,SpecialReport,CableNews,2000_2018,2017020,SexDiscrimination,Argument,505,1,Separate,1,0,1,0,0
2017020CFox062617,Fox062617,SpecialReport,CableNews,2000_2018,2017020,SexDiscrimination,Cert,41,1,Separate,2,0,0,1,0
2017020CMSNBC062617,MSNBC062617,Hardball,CableNews,2000_2018,2017020,SexDiscrimination,Cert,57,1,Separate,2,0,0,1,0
2017020DABC060418,ABC060418,WorldNewsTonight,NetworkNews,2000_2018,2017020,SexDiscrimination,Decision,472,0,NA,1,0,1,0,0
2017020DFox060418,Fox060418,SpecialReport,CableNews,2000_2018,2017020,SexDiscrimination,Decision,"2,018",0,NA,1,0,1,1,0
2017020DMSNBC060118,MSNBC060118,Hardball,CableNews,2000_2018,2017020,SexDiscrimination,Decision,113,0,NA,1,1,0,0,0
2017020PAFox060118,Fox060118,SpecialReport,CableNews,2000_2018,2017020,SexDiscrimination,PostArgument,482,1,Primary,1,0,1,0,0
2017020PCFox100317,Fox100317,SpecialReport,CableNews,2000_2018,2017020,SexDiscrimination,PostCert,123,0,NA,1,0,1,0,0
1999088PDMSNBC031103,MSNBC031103,Hardball,CableNews,2000_2018,1999088,Abortion,PostDecision,"2,498",1,Primary,3,0,0,1,0
2013070PDMSNBC070114,MSNBC070114,Hardball,CableNews,2000_2018,2013070,FirstAmendment,PostDecision,"2,563",0,NA,1,1,0,1,0
2013033PDMSNBC040314,MSNBC040314,Hardball,CableNews,2000_2018,2013033,FirstAmendment,PostDecision,"2,570",1,Primary,1,0,0,0,1
2014070PDMSNBC063015,MSNBC063015,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,"2,745",0,NA,1,1,0,0,1
2004075PDMSNBC062805,MSNBC062805,Hardball,CableNews,2000_2018,2004075,FirstAmendment,PostDecision,"3,065",1,Identical,3,0,0,1,0
2017041AFox032018,Fox032018,SpecialReport,CableNews,2000_2018,2017041,Abortion,Argument,494,0,NA,1,0,1,0,0
2017041DABC062618,ABC062618,WorldNewsTonight,NetworkNews,2000_2018,2017041,Abortion,Decision,118,0,NA,1,0,1,0,0
2004078PDMSNBC062805,MSNBC062805,Hardball,CableNews,2000_2018,2004078,FirstAmendment,PostDecision,"3,065",1,Identical,3,0,0,1,0
2017043DFox061418,Fox061418,SpecialReport,CableNews,2000_2018,2017043,FirstAmendment,Decision,490,0,NA,1,0,1,0,0
2017059AFox041718,Fox041718,SpecialReport,CableNews,2000_2018,2017059,EconomicActivity,Argument,490,0,NA,1,0,1,0,0
2017059DFox062118,Fox062118,SpecialReport,CableNews,2000_2018,2017059,EconomicActivity,Decision,176,1,Primary,1,0,1,0,0
2017059PCFox032918,Fox032918,SpecialReport,CableNews,2000_2018,2017059,EconomicActivity,PostCert,120,1,Primary,3,0,0,1,0
2018002DFox112718,Fox112718,SpecialReport,CableNews,2000_2018,2018002,EconomicActivity,Decision,71,0,NA,1,1,0,0,0
2018048DFox062019,Fox062019,SpecialReport,CableNews,2000_2018,2018048,FirstAmendment,Decision,354,0,NA,1,0,1,0,0
2018048PAFox061719,Fox061719,SpecialReport,CableNews,2000_2018,2018048,FirstAmendment,PostArgument,97,1,Separate,1,0,1,0,0
2018064DFox062419,Fox062419,SpecialReport,CableNews,2000_2018,2018064,FirstAmendment,Decision,420,0,NA,1,0,1,0,0
